experiment_id,method,problem_id,dataset,complexity,word_count,equation_steps,requires_reasoning,runtime_seconds,memory_mb,peak_memory_mb,accuracy,efficiency_score,gpu_utilization,inference_steps,timestamp
wo_cv_4934,w/o CV,prob_5302,MATH,L2,82,3,True,3.043,303.4,399.6,0.787,0.284,0.882,5,2025-04-27T04:51:05.138508
wo_ird_1881,w/o IRD,prob_9480,SVAMP,L1,57,2,False,2.062,238.6,322.9,0.797,0.427,0.723,2,2025-04-02T11:31:54.587383
wo_ird_3361,w/o IRD,prob_2830,MATH,L0,24,1,False,1.112,222.5,305.4,0.717,0.51,0.917,1,2025-04-07T09:02:18.278058
cot-dir_full_1782,COT-DIR (Full),prob_9265,GSM8K,L1,56,3,True,2.463,267.8,299.4,0.764,0.374,0.719,8,2025-04-21T20:39:30.380335
mlr_only_3889,MLR only,prob_1450,DIR-MWP-Test,L0,35,1,False,1.09,230.7,281.5,0.75,0.549,0.724,1,2025-04-14T06:47:06.145106
cv_only_1411,CV only,prob_2586,SVAMP,L0,48,1,False,0.709,200,271.7,0.629,0.696,0.71,2,2025-04-24T16:04:42.819125
wo_ird_0887,w/o IRD,prob_8589,SVAMP,L3,124,5,True,5.251,322.6,435.1,0.532,0.1,0.852,11,2025-04-18T20:46:40.792166
cot-dir_full_2710,COT-DIR (Full),prob_9911,Math23K,L2,88,4,True,4.36,314.5,407.5,0.751,0.345,0.714,12,2025-04-21T07:25:41.362402
wo_ird_2649,w/o IRD,prob_9073,MAWPS,L3,134,7,True,6.362,352.6,442.3,0.651,0.1,0.818,14,2025-04-15T20:32:39.490588
wo_ird_1669,w/o IRD,prob_7035,SVAMP,L1,49,2,False,2.015,236.5,299.2,0.644,0.314,0.829,3,2025-04-21T16:22:16.714942
ird_only_4148,IRD only,prob_3393,Math23K,L2,115,4,True,2.731,262.6,293.2,0.719,0.124,0.805,7,2025-04-05T18:23:56.928188
cv_only_4275,CV only,prob_0707,ASDiv,L3,105,5,True,3.106,287.5,358.5,0.518,0.1,0.748,10,2025-04-22T05:37:50.885007
wo_ird_4415,w/o IRD,prob_9708,Math23K,L2,100,5,True,3.664,308.6,360.8,0.661,0.114,0.777,11,2025-04-02T23:42:11.206916
wo_ird_2805,w/o IRD,prob_7520,ASDiv,L3,147,5,True,5.429,305.2,356.8,0.606,0.1,0.784,9,2025-04-15T18:24:52.385763
mlr_only_0874,MLR only,prob_6851,DIR-MWP-Test,L1,78,1,False,1.177,251.9,292.7,0.647,0.415,0.782,2,2025-04-15T17:41:30.866105
cv_only_4613,CV only,prob_7307,MAWPS,L1,45,1,False,0.827,239.0,310.1,0.535,0.438,0.926,1,2025-04-11T20:52:03.312582
mlr_only_3589,MLR only,prob_5565,MATH,L3,109,5,True,4.013,306.3,397.4,0.627,0.131,0.858,9,2025-04-30T10:39:24.066149
cv_only_2962,CV only,prob_3719,MATH,L3,147,5,True,3.611,257.7,345.3,0.513,0.108,0.842,7,2025-04-27T16:07:35.231313
cot-dir_full_3040,COT-DIR (Full),prob_5622,GSM8K,L3,118,5,True,6.344,391.2,480.6,0.749,0.185,0.914,17,2025-04-25T02:01:42.116552
mlr_only_4040,MLR only,prob_1395,MathQA,L2,106,5,True,3.257,273.9,368.2,0.792,0.14,0.875,7,2025-04-14T02:15:31.653707
cot-dir_full_0727,COT-DIR (Full),prob_6485,MATH,L3,113,6,True,6.806,349.7,474.5,0.787,0.306,0.788,20,2025-04-13T09:18:46.851737
cv_only_0922,CV only,prob_7841,Math23K,L3,118,7,True,3.428,294.1,392.5,0.431,0.1,0.803,13,2025-04-27T08:40:01.173044
mlr_only_1065,MLR only,prob_7110,MAWPS,L2,115,4,True,2.825,279.6,315.2,0.81,0.164,0.848,6,2025-04-01T01:16:55.538089
wo_mlr_3034,w/o MLR,prob_1285,ASDiv,L2,83,4,True,3.226,290.5,369.5,0.866,0.228,0.785,8,2025-04-26T21:56:51.281277
wo_cv_4636,w/o CV,prob_4895,SVAMP,L1,48,3,False,1.914,281.4,330.2,0.777,0.399,0.841,3,2025-04-15T20:10:39.730048
wo_ird_3951,w/o IRD,prob_8444,ASDiv,L2,88,5,True,3.674,299.1,380.8,0.672,0.155,0.83,9,2025-04-13T17:35:19.583657
ird_only_3456,IRD only,prob_3164,MATH,L3,121,8,True,4.182,283.5,393.7,0.46,0.1,0.793,12,2025-04-14T22:38:04.794251
wo_mlr_0016,w/o MLR,prob_6037,ASDiv,L3,102,5,True,4.69,324.4,438.0,0.625,0.2,0.942,12,2025-04-14T05:45:16.460918
cot-dir_full_1106,COT-DIR (Full),prob_5450,MATH,L3,133,6,True,7.56,384.0,474.8,0.719,0.239,0.837,20,2025-04-02T08:02:59.406224
wo_cv_3433,w/o CV,prob_2398,DIR-MWP-Test,L0,19,1,False,1.16,220.7,260.8,0.788,0.712,0.8,1,2025-04-26T02:51:39.814323
cv_only_1927,CV only,prob_1300,ASDiv,L1,76,3,True,1.488,212.4,267.1,0.562,0.318,0.821,4,2025-04-10T10:31:21.224659
cot-dir_full_0411,COT-DIR (Full),prob_1008,DIR-MWP-Test,L0,44,2,False,1.755,226.8,314.5,0.865,0.507,0.727,5,2025-04-10T19:44:02.165670
cot-dir_full_1272,COT-DIR (Full),prob_9042,MATH,L0,37,1,False,1.21,257.5,344.3,0.897,0.826,0.789,1,2025-04-15T19:56:09.395463
wo_cv_2386,w/o CV,prob_1662,MathQA,L0,43,1,False,1.17,222.1,294.2,0.921,0.851,0.712,3,2025-04-15T09:48:38.533762
wo_ird_0522,w/o IRD,prob_0151,SVAMP,L0,34,1,False,1.135,201.0,269.4,0.723,0.642,0.716,1,2025-04-03T13:01:14.552800
wo_mlr_3647,w/o MLR,prob_1140,MAWPS,L3,142,7,True,6.859,366.7,485.7,0.673,0.1,0.723,15,2025-04-25T18:54:09.840263
wo_cv_2912,w/o CV,prob_6336,Math23K,L1,65,3,True,1.746,283.4,388.1,0.826,0.445,0.801,5,2025-04-11T04:20:57.034194
mlr_only_2187,MLR only,prob_6354,DIR-MWP-Test,L3,144,8,True,5.341,309.2,346.6,0.561,0.127,0.91,12,2025-04-04T18:53:21.896603
cv_only_4478,CV only,prob_6908,ASDiv,L3,107,7,True,3.572,284.0,337.9,0.485,0.1,0.799,11,2025-04-22T07:36:05.271495
cv_only_3029,CV only,prob_6844,DIR-MWP-Test,L0,50,1,False,0.823,200,266.1,0.6,0.579,0.891,2,2025-04-11T00:25:24.307937
mlr_only_2830,MLR only,prob_0815,Math23K,L3,143,6,True,4.662,332.4,405.7,0.658,0.1,0.795,11,2025-04-19T00:29:59.318612
cot-dir_full_1704,COT-DIR (Full),prob_5318,ASDiv,L0,27,2,False,1.347,233.3,309.0,0.869,0.76,0.834,4,2025-04-12T17:49:07.680374
cot-dir_full_1341,COT-DIR (Full),prob_8893,GSM8K,L0,32,2,False,1.184,228.7,254.7,0.779,0.78,0.943,4,2025-04-02T22:22:29.333628
mlr_only_1954,MLR only,prob_9684,Math23K,L3,146,7,True,5.154,302.9,394.0,0.522,0.1,0.876,10,2025-04-15T18:46:55.210667
cv_only_3524,CV only,prob_3877,MathQA,L0,30,1,False,0.752,200,230.3,0.745,0.953,0.723,1,2025-04-06T18:29:28.521294
ird_only_4547,IRD only,prob_9194,DIR-MWP-Test,L1,80,1,True,1.419,208.2,291.5,0.715,0.475,0.798,1,2025-04-07T14:50:40.037716
cv_only_2257,CV only,prob_3820,MAWPS,L1,58,3,False,1.093,209.5,271.2,0.619,0.485,0.755,4,2025-04-18T22:48:51.197403
cot-dir_full_4755,COT-DIR (Full),prob_2045,MATH,L2,91,5,True,4.911,332.9,400.3,0.915,0.333,0.927,15,2025-04-20T13:26:33.123063
mlr_only_0281,MLR only,prob_1314,GSM8K,L0,15,1,False,0.576,200,250.3,0.795,1.252,0.743,1,2025-04-20T08:28:08.652937
ird_only_0558,IRD only,prob_8898,DIR-MWP-Test,L2,102,4,True,2.258,267.5,306.4,0.717,0.16,0.811,6,2025-04-08T12:57:36.446232
wo_ird_2485,w/o IRD,prob_6542,SVAMP,L3,119,7,True,5.669,332.6,375.3,0.562,0.123,0.907,13,2025-04-16T07:05:36.369557
wo_ird_1965,w/o IRD,prob_2405,MATH,L1,58,3,True,1.802,267.2,329.4,0.673,0.246,0.741,5,2025-04-12T16:54:53.250893
wo_cv_2396,w/o CV,prob_2218,DIR-MWP-Test,L3,134,5,True,4.908,380.1,420.5,0.756,0.208,0.898,9,2025-04-21T18:05:51.310005
cot-dir_full_0780,COT-DIR (Full),prob_6616,ASDiv,L3,138,6,True,7.675,382.8,481.4,0.747,0.123,0.781,19,2025-04-18T12:50:06.437782
cot-dir_full_1338,COT-DIR (Full),prob_5568,Math23K,L1,66,3,False,2.499,270.7,356.2,0.72,0.325,0.92,5,2025-04-14T04:54:40.592902
wo_ird_4011,w/o IRD,prob_2295,ASDiv,L0,49,2,False,1.524,224.4,289.1,0.862,0.586,0.881,3,2025-04-07T05:58:42.827357
wo_cv_3263,w/o CV,prob_2834,SVAMP,L1,73,1,False,1.41,276.8,329.7,0.75,0.525,0.922,1,2025-04-07T13:11:26.826313
wo_cv_4012,w/o CV,prob_7782,Math23K,L0,21,2,False,1.184,219.0,303.8,0.781,0.63,0.931,4,2025-04-11T23:10:10.737816
wo_mlr_2244,w/o MLR,prob_4157,GSM8K,L1,41,3,True,2.117,256.9,295.9,0.811,0.405,0.763,8,2025-04-03T04:22:37.218775
cot-dir_full_4371,COT-DIR (Full),prob_6147,Math23K,L2,119,3,True,4.612,348.6,387.0,0.923,0.394,0.918,11,2025-04-11T22:16:30.384688
cv_only_0288,CV only,prob_7483,MATH,L1,80,3,True,1.168,203.6,259.7,0.55,0.395,0.704,3,2025-04-14T12:55:04.538863
ird_only_3486,IRD only,prob_2855,MAWPS,L2,73,4,True,2.257,236.9,321.1,0.708,0.199,0.825,6,2025-04-18T09:54:42.805008
wo_ird_4605,w/o IRD,prob_9358,MATH,L3,124,6,True,5.415,336.9,412.4,0.548,0.141,0.879,12,2025-04-13T18:59:54.429624
wo_cv_2206,w/o CV,prob_7901,GSM8K,L3,150,5,True,5.453,355.7,480.1,0.781,0.14,0.821,11,2025-04-28T22:07:56.124840
wo_mlr_2339,w/o MLR,prob_8852,ASDiv,L0,33,1,False,1.033,244.5,293.0,0.741,0.609,0.798,1,2025-04-07T18:12:54.999949
wo_ird_3784,w/o IRD,prob_7596,MATH,L1,57,3,True,2.338,264.2,303.3,0.644,0.258,0.853,5,2025-04-06T05:49:20.370182
wo_mlr_4831,w/o MLR,prob_0995,MATH,L0,46,2,False,1.388,201.8,258.7,0.883,0.603,0.799,1,2025-04-28T22:40:05.643703
mlr_only_4206,MLR only,prob_6023,Math23K,L1,77,3,False,1.484,249.4,346.4,0.736,0.523,0.777,2,2025-04-18T08:56:30.362372
wo_mlr_0015,w/o MLR,prob_0307,SVAMP,L1,66,1,True,1.763,247.8,273.2,0.762,0.362,0.705,3,2025-04-07T02:31:30.626730
wo_cv_3974,w/o CV,prob_9389,ASDiv,L2,112,4,True,3.526,322.6,361.1,0.86,0.286,0.823,8,2025-04-01T21:24:13.195015
wo_ird_3506,w/o IRD,prob_6870,ASDiv,L1,71,3,True,2.355,243.3,324.6,0.654,0.193,0.868,6,2025-04-13T16:55:28.345798
ird_only_4479,IRD only,prob_0006,GSM8K,L1,70,1,True,1.33,223.3,309.7,0.573,0.294,0.865,3,2025-04-15T06:21:38.507467
ird_only_1316,IRD only,prob_5165,MAWPS,L1,46,2,True,1.254,246.1,302.4,0.69,0.476,0.72,5,2025-04-14T15:28:07.332386
cv_only_4786,CV only,prob_9168,GSM8K,L3,100,6,True,2.952,281.1,357.2,0.53,0.1,0.79,9,2025-04-02T16:49:32.711813
mlr_only_4771,MLR only,prob_5943,ASDiv,L0,25,2,False,0.622,200,253.7,0.812,1.233,0.805,1,2025-04-22T10:59:43.979438
mlr_only_2119,MLR only,prob_8457,Math23K,L3,136,8,True,4.85,316.3,420.0,0.544,0.1,0.867,14,2025-04-15T06:25:21.920358
ird_only_3333,IRD only,prob_6154,SVAMP,L2,117,3,True,2.007,243.9,300.0,0.646,0.317,0.875,6,2025-04-01T19:25:15.545523
wo_ird_0847,w/o IRD,prob_1483,DIR-MWP-Test,L1,65,1,True,1.581,267.1,298.5,0.819,0.456,0.924,2,2025-04-25T13:42:17.520048
cv_only_1691,CV only,prob_2877,MATH,L2,108,3,True,1.819,264.5,354.2,0.684,0.208,0.719,6,2025-04-02T02:55:03.883515
wo_cv_2927,w/o CV,prob_0947,MAWPS,L2,91,5,True,3.707,302.3,403.1,0.866,0.157,0.852,12,2025-04-28T21:02:35.346335
ird_only_4899,IRD only,prob_6824,SVAMP,L0,36,1,False,0.783,201.8,253.7,0.767,0.78,0.731,1,2025-04-12T08:19:54.457159
wo_cv_3458,w/o CV,prob_2841,DIR-MWP-Test,L2,77,5,True,3.391,297.2,384.9,0.763,0.199,0.905,10,2025-04-28T21:57:29.163388
cv_only_4521,CV only,prob_5046,SVAMP,L3,124,7,True,3.824,273.2,352.2,0.508,0.1,0.894,13,2025-04-20T22:05:51.649835
mlr_only_4011,MLR only,prob_7086,MAWPS,L2,92,3,True,2.667,264.3,319.6,0.798,0.147,0.889,6,2025-04-19T13:37:14.322037
wo_mlr_0633,w/o MLR,prob_5055,MATH,L1,56,3,True,2.196,280.1,324.2,0.807,0.283,0.832,8,2025-04-26T16:14:31.897678
wo_mlr_3738,w/o MLR,prob_7952,MATH,L0,20,1,False,0.792,204.3,253.8,0.763,0.873,0.745,1,2025-04-25T16:36:10.642553
ird_only_2655,IRD only,prob_0388,ASDiv,L2,83,5,True,2.277,242.3,318.9,0.677,0.28,0.844,9,2025-04-22T09:23:44.052891
cot-dir_full_0719,COT-DIR (Full),prob_8598,Math23K,L1,41,3,True,2.498,264.2,296.1,0.758,0.384,0.775,11,2025-04-27T03:19:41.424188
wo_ird_2325,w/o IRD,prob_4055,SVAMP,L3,150,5,True,5.477,325.2,374.3,0.68,0.126,0.909,9,2025-04-04T07:41:33.683814
mlr_only_2228,MLR only,prob_5808,ASDiv,L3,120,5,True,4.006,298.3,359.0,0.525,0.1,0.924,10,2025-04-29T14:38:22.225976
mlr_only_3662,MLR only,prob_5701,MAWPS,L1,73,1,True,1.318,261.9,360.4,0.592,0.337,0.836,3,2025-04-21T19:08:37.588090
wo_cv_4127,w/o CV,prob_6150,Math23K,L1,46,1,True,1.439,259.0,293.5,0.842,0.516,0.933,3,2025-04-23T21:31:43.912014
ird_only_2145,IRD only,prob_8435,GSM8K,L1,75,3,True,1.543,203.7,260.3,0.601,0.304,0.853,6,2025-04-05T04:48:49.369031
wo_ird_0327,w/o IRD,prob_7904,MathQA,L2,107,4,True,3.456,309.1,430.1,0.685,0.244,0.811,10,2025-04-01T07:47:21.454585
cv_only_4614,CV only,prob_3196,GSM8K,L0,43,1,False,0.588,207.5,229.3,0.739,1.195,0.867,1,2025-04-21T07:05:29.751013
wo_ird_3499,w/o IRD,prob_7604,Math23K,L1,52,2,True,1.846,262.8,363.6,0.763,0.446,0.764,6,2025-04-11T23:46:45.844985
cv_only_2124,CV only,prob_5512,MathQA,L1,67,1,False,1.199,212.8,280.4,0.697,0.401,0.846,2,2025-04-28T19:01:53.955201
wo_cv_1300,w/o CV,prob_4781,Math23K,L3,119,7,True,5.401,358.6,417.4,0.785,0.165,0.707,14,2025-04-08T18:16:32.155234
wo_ird_3242,w/o IRD,prob_3807,Math23K,L1,63,2,False,2.148,272.9,365.7,0.786,0.345,0.809,1,2025-04-12T05:33:22.988897
mlr_only_1344,MLR only,prob_3884,GSM8K,L2,73,4,True,2.553,276.1,323.1,0.766,0.19,0.914,6,2025-04-07T03:26:14.228918
mlr_only_1557,MLR only,prob_5689,SVAMP,L0,44,2,False,0.878,200,263.2,0.704,0.648,0.919,1,2025-04-05T08:12:52.008894
mlr_only_0291,MLR only,prob_1946,Math23K,L1,70,1,False,1.123,234.8,316.0,0.748,0.634,0.731,1,2025-04-21T22:43:45.314045
cv_only_4800,CV only,prob_8699,ASDiv,L3,122,7,True,3.381,262.7,293.9,0.455,0.1,0.885,12,2025-04-05T06:00:47.600046
mlr_only_4477,MLR only,prob_1746,SVAMP,L1,76,2,True,1.816,270.0,362.1,0.748,0.366,0.731,3,2025-04-13T02:04:11.857075
ird_only_3941,IRD only,prob_7373,Math23K,L2,109,3,True,1.975,270.7,324.4,0.706,0.185,0.888,3,2025-04-06T23:01:23.256518
wo_mlr_0253,w/o MLR,prob_5112,MATH,L2,70,4,True,2.964,298.1,349.9,0.711,0.149,0.852,7,2025-04-26T20:31:53.051130
cv_only_4308,CV only,prob_8889,DIR-MWP-Test,L0,46,1,False,0.839,200,272.3,0.618,0.525,0.769,1,2025-04-10T09:21:31.495708
mlr_only_1635,MLR only,prob_1885,GSM8K,L0,46,2,False,0.862,225.9,263.3,0.644,0.753,0.746,1,2025-04-13T04:52:27.172910
cv_only_1240,CV only,prob_2452,GSM8K,L3,103,8,True,3.511,278.0,327.4,0.588,0.121,0.747,13,2025-04-12T03:21:07.754623
wo_mlr_1068,w/o MLR,prob_9469,ASDiv,L3,136,7,True,6.726,324.1,358.0,0.591,0.1,0.801,13,2025-04-25T12:56:56.917856
mlr_only_0801,MLR only,prob_1342,SVAMP,L1,56,3,False,1.54,230.2,291.6,0.669,0.425,0.879,2,2025-04-10T00:23:08.049119
wo_ird_2972,w/o IRD,prob_7724,ASDiv,L2,108,4,True,3.861,304.2,406.6,0.656,0.1,0.718,8,2025-04-25T15:42:49.020873
wo_ird_2934,w/o IRD,prob_5808,Math23K,L2,73,5,True,3.093,307.4,383.0,0.827,0.278,0.914,9,2025-04-04T12:57:02.473024
ird_only_4641,IRD only,prob_1393,Math23K,L0,45,1,False,0.894,200,229.0,0.789,0.713,0.823,2,2025-04-03T06:42:45.964227
wo_mlr_1102,w/o MLR,prob_5723,MathQA,L2,97,5,True,4.187,287.9,349.3,0.839,0.105,0.794,11,2025-04-02T04:09:43.031293
cot-dir_full_0661,COT-DIR (Full),prob_2091,GSM8K,L0,25,2,False,1.342,235.3,311.1,0.943,0.896,0.833,5,2025-04-15T07:20:25.963778
wo_mlr_2619,w/o MLR,prob_9034,Math23K,L2,114,4,True,4.211,284.0,347.9,0.735,0.1,0.836,8,2025-04-14T14:39:28.223113
ird_only_3299,IRD only,prob_4670,ASDiv,L2,98,3,True,1.862,274.9,383.8,0.613,0.325,0.938,3,2025-04-06T21:21:23.615839
wo_mlr_4066,w/o MLR,prob_3898,DIR-MWP-Test,L1,66,2,True,2.041,287.3,334.5,0.689,0.226,0.848,3,2025-04-09T02:51:46.960813
cot-dir_full_1192,COT-DIR (Full),prob_2174,MAWPS,L0,31,1,False,1.326,244.7,274.1,0.833,0.668,0.751,1,2025-04-03T16:12:52.306756
cv_only_2868,CV only,prob_5508,ASDiv,L1,73,2,True,1.224,217.1,245.1,0.706,0.52,0.843,3,2025-04-12T13:36:27.492708
wo_ird_3249,w/o IRD,prob_0395,MAWPS,L3,111,8,True,6.041,312.7,408.1,0.532,0.1,0.729,15,2025-04-16T14:57:04.931414
ird_only_0679,IRD only,prob_6614,MATH,L2,116,5,True,2.843,251.6,343.9,0.763,0.132,0.714,8,2025-04-04T05:04:14.167936
mlr_only_2861,MLR only,prob_7576,MAWPS,L0,50,2,False,1.236,200,254.7,0.662,0.45,0.767,2,2025-04-20T16:48:42.607489
wo_cv_3933,w/o CV,prob_7669,DIR-MWP-Test,L3,108,6,True,4.782,357.3,428.3,0.677,0.164,0.87,12,2025-04-24T17:52:53.996297
cv_only_4413,CV only,prob_5880,Math23K,L0,18,2,False,0.843,200,274.4,0.641,0.583,0.916,2,2025-04-11T07:17:45.467773
mlr_only_3083,MLR only,prob_8918,Math23K,L1,57,1,False,1.293,225.1,298.6,0.74,0.411,0.761,1,2025-04-18T15:19:03.786066
cv_only_0787,CV only,prob_1532,GSM8K,L3,108,8,True,3.634,260.8,331.0,0.516,0.101,0.863,12,2025-04-08T07:10:40.846853
wo_mlr_4334,w/o MLR,prob_2633,MathQA,L2,102,5,True,3.839,280.5,385.4,0.729,0.123,0.769,11,2025-04-21T04:31:15.588911
wo_mlr_2182,w/o MLR,prob_7498,Math23K,L3,117,6,True,5.767,354.3,411.1,0.611,0.1,0.912,14,2025-04-14T04:50:49.171108
ird_only_3198,IRD only,prob_5694,ASDiv,L3,102,5,True,3.271,303.4,342.3,0.596,0.1,0.763,10,2025-04-15T12:42:19.583674
mlr_only_2938,MLR only,prob_4353,Math23K,L1,70,3,True,1.975,247.3,316.8,0.6,0.278,0.824,6,2025-04-08T22:10:19.147256
cv_only_0383,CV only,prob_3407,MAWPS,L0,36,1,False,0.752,200,279.9,0.647,0.652,0.702,1,2025-04-26T00:01:06.059080
wo_cv_0897,w/o CV,prob_2847,SVAMP,L2,117,3,True,3.133,332.4,418.8,0.754,0.234,0.728,6,2025-04-29T18:55:58.426617
wo_mlr_2579,w/o MLR,prob_1577,DIR-MWP-Test,L1,61,1,False,1.739,258.4,288.2,0.788,0.351,0.929,2,2025-04-22T14:10:09.323796
cv_only_1666,CV only,prob_0927,MathQA,L3,121,6,True,3.416,253.4,283.6,0.524,0.1,0.849,10,2025-04-20T02:39:19.167740
mlr_only_1706,MLR only,prob_2771,MATH,L2,75,3,True,2.37,275.6,329.3,0.657,0.258,0.864,4,2025-04-17T15:28:48.632149
wo_ird_1210,w/o IRD,prob_4259,MAWPS,L1,54,1,False,1.65,241.6,319.5,0.724,0.439,0.86,1,2025-04-07T07:21:19.609498
cot-dir_full_0015,COT-DIR (Full),prob_1236,GSM8K,L0,40,2,False,1.295,227.6,287.0,0.914,0.734,0.746,5,2025-04-08T11:51:38.312910
mlr_only_3625,MLR only,prob_2097,MAWPS,L3,123,8,True,5.165,326.3,414.6,0.525,0.1,0.89,14,2025-04-22T16:31:47.900276
ird_only_2608,IRD only,prob_3048,ASDiv,L2,103,5,True,2.363,278.2,346.4,0.594,0.221,0.827,8,2025-04-25T16:16:16.622450
wo_mlr_2309,w/o MLR,prob_9076,Math23K,L2,96,3,True,3.403,290.9,339.9,0.698,0.138,0.781,8,2025-04-09T02:59:13.849802
mlr_only_1054,MLR only,prob_9742,SVAMP,L3,146,8,True,5.202,336.6,452.2,0.677,0.124,0.791,13,2025-04-15T07:42:30.955896
cot-dir_full_4400,COT-DIR (Full),prob_5859,MATH,L1,78,1,False,2.143,307.4,423.6,0.753,0.366,0.801,2,2025-04-13T03:01:22.312877
cv_only_0821,CV only,prob_5454,SVAMP,L3,139,6,True,3.487,292.7,408.4,0.496,0.106,0.922,9,2025-04-09T12:02:23.304533
cot-dir_full_0990,COT-DIR (Full),prob_1071,MAWPS,L3,136,6,True,7.257,356.3,470.8,0.662,0.244,0.822,17,2025-04-21T06:51:22.946649
cv_only_1854,CV only,prob_5725,MATH,L1,71,3,True,1.108,231.6,308.6,0.58,0.446,0.945,5,2025-04-03T15:50:32.794353
cv_only_0165,CV only,prob_2204,MATH,L3,147,6,True,3.74,276.5,309.0,0.564,0.1,0.73,11,2025-04-13T12:34:44.452278
wo_mlr_2281,w/o MLR,prob_6614,SVAMP,L0,23,1,False,0.932,233.7,303.0,0.862,0.954,0.728,2,2025-04-07T05:23:08.947487
cv_only_3396,CV only,prob_4661,MAWPS,L2,105,5,True,2.224,229.7,294.7,0.549,0.1,0.909,9,2025-04-03T19:30:33.373968
wo_cv_3275,w/o CV,prob_0133,ASDiv,L3,150,8,True,6.421,352.0,395.9,0.681,0.114,0.888,17,2025-04-03T20:41:03.137785
wo_cv_0915,w/o CV,prob_6378,GSM8K,L0,16,1,False,0.841,218.2,267.9,0.791,0.867,0.746,1,2025-04-10T17:31:52.031561
wo_cv_3307,w/o CV,prob_5398,MATH,L1,42,1,False,1.695,269.7,357.0,0.714,0.482,0.705,1,2025-04-06T21:39:27.449515
ird_only_2859,IRD only,prob_8194,GSM8K,L0,48,2,False,0.57,200,271.2,0.663,1.115,0.856,3,2025-04-05T10:05:23.553451
wo_mlr_4181,w/o MLR,prob_6678,SVAMP,L0,38,1,False,1.302,220.4,244.5,0.744,0.486,0.826,1,2025-04-21T06:36:19.692379
wo_cv_4557,w/o CV,prob_8797,GSM8K,L0,48,1,False,1.18,229.4,310.1,0.849,0.758,0.948,1,2025-04-15T15:56:11.731382
wo_mlr_3758,w/o MLR,prob_1122,MAWPS,L1,67,3,True,2.347,263.9,296.6,0.686,0.196,0.704,6,2025-04-15T11:40:10.792563
cot-dir_full_2184,COT-DIR (Full),prob_6375,DIR-MWP-Test,L1,41,3,True,2.397,308.6,380.4,0.856,0.407,0.892,8,2025-04-03T15:11:22.073255
wo_mlr_3979,w/o MLR,prob_5181,ASDiv,L2,86,5,True,3.504,318.6,422.1,0.695,0.101,0.91,11,2025-04-07T11:44:14.922446
wo_cv_2334,w/o CV,prob_2049,SVAMP,L3,144,8,True,6.497,374.0,518.9,0.789,0.1,0.806,17,2025-04-07T23:15:13.310228
mlr_only_4672,MLR only,prob_5190,ASDiv,L0,27,2,False,0.644,200,274.7,0.66,0.918,0.883,2,2025-04-15T04:23:00.238316
cot-dir_full_3388,COT-DIR (Full),prob_0694,ASDiv,L1,72,2,False,2.345,273.0,317.5,0.809,0.458,0.81,5,2025-04-18T09:29:27.858649
mlr_only_2407,MLR only,prob_7072,MATH,L1,76,2,False,1.492,232.7,282.9,0.682,0.342,0.854,1,2025-04-21T09:40:31.769804
ird_only_4583,IRD only,prob_6152,MathQA,L2,99,3,True,2.154,237.2,289.8,0.752,0.306,0.765,3,2025-04-22T17:33:52.605649
wo_mlr_2088,w/o MLR,prob_2866,MathQA,L1,76,2,False,2.403,243.9,295.4,0.664,0.345,0.822,3,2025-04-30T22:25:38.027475
wo_mlr_0223,w/o MLR,prob_6732,MAWPS,L3,123,5,True,5.099,335.0,427.1,0.756,0.108,0.942,11,2025-04-04T06:22:03.348972
ird_only_1391,IRD only,prob_0390,GSM8K,L3,149,5,True,3.525,270.4,358.1,0.462,0.1,0.828,8,2025-04-27T06:06:04.246425
wo_cv_0923,w/o CV,prob_3200,Math23K,L1,51,3,False,1.708,293.9,378.4,0.776,0.498,0.734,5,2025-04-23T11:39:06.576225
ird_only_0580,IRD only,prob_4389,GSM8K,L2,107,4,True,2.261,270.8,328.9,0.702,0.18,0.828,7,2025-04-23T02:44:02.205670
mlr_only_0099,MLR only,prob_9528,ASDiv,L1,70,2,False,1.784,259.6,350.4,0.617,0.29,0.948,1,2025-04-07T13:28:03.556501
cv_only_3120,CV only,prob_7460,SVAMP,L0,31,1,False,0.602,200,268.3,0.695,0.957,0.712,1,2025-04-28T03:20:13.629894
cot-dir_full_2754,COT-DIR (Full),prob_9782,DIR-MWP-Test,L2,82,5,True,4.496,317.9,387.0,0.816,0.272,0.85,14,2025-04-12T18:34:42.443607
wo_ird_2673,w/o IRD,prob_8969,MATH,L3,127,7,True,5.744,327.1,368.5,0.593,0.153,0.754,14,2025-04-15T20:45:47.567545
ird_only_1910,IRD only,prob_6927,MATH,L0,35,2,False,0.968,200,261.1,0.706,0.539,0.863,1,2025-04-28T19:08:47.082052
wo_cv_3437,w/o CV,prob_1429,DIR-MWP-Test,L1,58,2,True,1.807,278.9,310.1,0.725,0.405,0.878,6,2025-04-12T05:05:21.508671
mlr_only_3506,MLR only,prob_2927,GSM8K,L0,28,2,False,1.115,200,246.4,0.738,0.674,0.844,2,2025-04-23T04:44:12.561635
cv_only_1755,CV only,prob_1209,DIR-MWP-Test,L1,46,2,False,1.327,200,242.8,0.684,0.484,0.862,1,2025-04-14T16:15:47.669872
mlr_only_4951,MLR only,prob_4818,MathQA,L3,140,6,True,4.692,328.1,413.0,0.536,0.1,0.782,11,2025-04-23T10:01:44.328692
